id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
"3278600680","20140627T000000",235000,1,1.5,1170,1456,"2",0,0,3,8,1070,100,2007,0,"98126",47.5493,-122.372,1360,1730
"2738640470","20140716T000000",623300,4,3.5,4170,4524,"2",0,0,3,9,3500,670,2007,0,"98072",47.7726,-122.162,3510,5001
"7853320950","20141023T000000",412500,3,2,1680,5246,"1",0,0,3,7,1680,0,2007,0,"98065",47.5206,-121.868,2430,6883
"5635100050","20141121T000000",380000,4,3.25,2864,8035,"3",0,0,3,8,2864,0,2014,0,"98030",47.3746,-122.189,2419,8984
"3629990280","20140623T000000",497000,3,2.25,1630,3817,"2",0,0,3,7,1630,0,2005,0,"98029",47.5485,-121.999,1630,3348
"6306800020","20141111T000000",452000,4,2.5,2716,7850,"2",0,0,3,9,2716,0,2014,0,"98030",47.352,-122.197,2580,14448
"7697000170","20141025T000000",312000,3,2.5,1750,4076,"2",0,0,3,7,1750,0,2013,0,"98038",47.3597,-122.045,1810,4090
"5057100080","20140919T000000",469950,5,3,3223,6371,"2",0,0,3,9,3223,0,2014,0,"98042",47.3588,-122.163,1979,19030
"5276200020","20140805T000000",775000,5,2.5,2600,4284,"2",0,0,3,9,2600,0,2014,0,"98136",47.5409,-122.39,1620,5000
"5727500006","20150427T000000",679990,4,2.75,3320,8653,"2",0,0,3,8,3320,0,2014,0,"98133",47.7521,-122.334,2140,8727
"9268850130","20140627T000000",288790,4,2,1350,942,"3",0,0,3,7,1350,0,2008,0,"98027",47.5401,-122.026,1390,942
"9293000170","20150408T000000",800000,5,2.5,3410,4726,"2",0,0,3,9,3410,0,2007,0,"98006",47.5459,-122.184,2810,5129
"7299601870","20150427T000000",299000,3,2.5,1572,4000,"2",0,0,3,8,1572,0,2013,0,"98092",47.2615,-122.198,1608,5175
"1760650500","20150129T000000",332000,4,2.5,2300,4482,"2",0,0,3,7,2300,0,2013,0,"98042",47.3599,-122.082,2300,3825
"7174800094","20150420T000000",525000,1,1.5,1030,5923,"1",0,0,3,8,1030,0,1940,0,"98105",47.6653,-122.305,2650,5000
"6909200007","20140903T000000",620000,3,1.75,1458,858,"2",0,0,3,8,950,508,2014,0,"98144",47.592,-122.293,1458,3000
"7853321150","20141103T000000",452000,4,2.5,2190,6896,"2",0,0,3,7,2190,0,2007,0,"98065",47.5191,-121.869,2190,5900
"1105000402","20141028T000000",630000,4,3,3640,5096,"2",0,0,3,8,2740,900,2010,0,"98118",47.5428,-122.27,1910,9189
"1442870420","20140724T000000",485000,4,2.75,2790,7803,"2",0,0,3,8,2790,0,2013,0,"98045",47.4823,-121.772,2620,6178
"3682000050","20141013T000000",349950,4,2.5,2632,4117,"2",0,0,3,8,2632,0,2013,0,"98001",47.3428,-122.278,2040,5195
"1442880080","20140701T000000",499990,4,2.75,2910,6334,"2",0,0,3,8,2910,0,2013,0,"98045",47.4826,-121.771,2790,6352
"7169500020","20141205T000000",510000,2,2.25,1470,1101,"2",0,0,3,8,1340,130,2005,0,"98115",47.6768,-122.301,1470,1582
"2911700010","20150303T000000",1.08e+006,3,2.5,2240,21477,"2",0,2,3,8,2240,0,1995,0,"98006",47.5745,-122.18,2930,21569
"9578060470","20140508T000000",494000,3,2.5,2310,4729,"2",0,0,3,8,2310,0,2011,0,"98028",47.7734,-122.237,2440,4711
"1776460190","20140626T000000",429900,3,2.5,2370,5353,"2",0,0,3,8,2370,0,2009,0,"98019",47.7333,-121.975,2130,6850
"3449500050","20141015T000000",505000,4,2.75,2980,9825,"1",0,0,3,8,1910,1070,2007,0,"98056",47.5073,-122.172,2580,12231
"2309710130","20140715T000000",272000,4,2,1870,6551,"1",0,3,3,7,1870,0,2009,0,"98022",47.1934,-121.977,2280,5331
"1972201511","20150210T000000",671500,3,2.5,1770,1714,"3",0,0,3,8,1770,0,2012,0,"98103",47.6532,-122.348,1720,3360
"7852120050","20150311T000000",729950,4,3.5,3510,10010,"2",0,0,3,10,3510,0,2001,0,"98065",47.5412,-121.876,4200,9935
"3814900660","20140721T000000",471835,4,2.5,3281,5354,"2",0,0,3,9,3281,0,2014,0,"98092",47.3273,-122.163,2598,4815
"8141310080","20141103T000000",249950,3,2,1670,4438,"1",0,0,3,7,1670,0,2014,0,"98022",47.1948,-121.974,1670,4558
"7207900050","20140808T000000",424950,5,3.5,2760,3846,"2.5",0,0,3,8,2760,0,2013,0,"98056",47.5047,-122.17,2760,4587
"2424059163","20140709T000000",1.24e+006,5,3.5,5430,10327,"2",0,2,3,10,4010,1420,2007,0,"98006",47.5476,-122.116,4340,10324
"2140950130","20140911T000000",440000,4,2.5,2990,7928,"2",0,0,3,9,2990,0,2011,0,"98010",47.3139,-122.024,2810,7401
"1776230190","20150408T000000",495000,4,3.5,3170,3858,"2",0,0,3,8,2530,640,2008,0,"98059",47.5049,-122.155,2640,3844
"3524039224","20140513T000000",870000,4,2.5,3520,6773,"2.5",0,0,3,9,2650,870,2006,0,"98136",47.5317,-122.391,2930,6458
"5694500840","20141125T000000",559000,2,3,1650,960,"3",0,0,3,8,1350,300,2015,0,"98103",47.6611,-122.346,1650,3000
"4014400381","20140507T000000",495000,4,2.75,2656,21195,"2",0,0,3,9,2656,0,2014,0,"98001",47.3162,-122.272,1860,16510
"2838000130","20150213T000000",722000,3,2.5,2230,4850,"2",0,0,3,8,2230,0,2014,0,"98133",47.7295,-122.334,2230,4513
"8562770430","20140702T000000",567500,3,2.5,2280,2502,"2",0,0,3,8,1880,400,2006,0,"98027",47.5364,-122.073,2280,2812
"1402970020","20141217T000000",440000,4,2.5,2798,5085,"2",0,0,3,9,2798,0,2011,0,"98092",47.3308,-122.187,2502,5707
"3943600020","20140829T000000",400000,4,2.5,2398,5988,"2",0,0,3,8,2398,0,2008,0,"98055",47.452,-122.204,2370,5988
"1438000430","20141006T000000",459995,4,2.5,2350,3760,"2",0,0,3,8,2350,0,2014,0,"98059",47.4786,-122.123,2590,4136
"1601600167","20140507T000000",365000,5,2.75,2410,5003,"1",0,0,3,7,1410,1000,2008,0,"98118",47.5298,-122.274,1590,5003
"1773100541","20150417T000000",389950,3,2.25,1580,920,"3",0,0,3,8,1580,0,2015,0,"98106",47.5578,-122.363,1250,1150
"1773100924","20140708T000000",320000,3,3.25,1450,1387,"2",0,0,3,8,1180,270,2013,0,"98106",47.5556,-122.362,1450,1198
"0982850080","20140613T000000",415500,4,2.5,1750,4779,"2",0,0,3,7,1750,0,2009,0,"98028",47.7608,-122.232,1580,4687
"7628700050","20150309T000000",775000,3,2.5,3020,4120,"2",0,0,3,9,2360,660,2008,0,"98126",47.5714,-122.373,2280,4120
"8673400020","20150311T000000",590000,3,3,1740,1100,"3",0,0,3,8,1740,0,2007,0,"98107",47.67,-122.391,1370,1180
"8725950170","20150123T000000",950000,2,2.25,2200,2043,"2",0,0,3,9,1760,440,2007,0,"98004",47.6213,-122.2,2020,1957
"6306800080","20140806T000000",378950,4,2.5,1867,15314,"2",0,0,3,9,1867,0,2013,0,"98030",47.3524,-122.198,2616,8048
"3362401763","20140508T000000",441750,2,1.5,1020,1060,"3",0,0,3,8,1020,0,2008,0,"98103",47.6801,-122.348,1340,1415
"0301401630","20141031T000000",335900,4,2.75,2475,4000,"2",0,0,3,7,2475,0,2014,0,"98002",47.345,-122.209,2475,4000
"6056110780","20140627T000000",229800,2,1.75,1110,1773,"2",0,0,3,8,1110,0,2014,0,"98108",47.5647,-122.293,1420,2855
"6819100352","20150310T000000",645000,3,2.5,1900,1258,"2.5",0,0,3,7,1700,200,2007,0,"98119",47.6465,-122.358,1780,1877
"9297302031","20150423T000000",448000,3,3.25,1560,1345,"2",0,0,3,8,1260,300,2009,0,"98126",47.5637,-122.375,1560,4800
"7203150080","20141216T000000",706000,4,2.5,2510,5436,"2",0,0,3,8,2510,0,2011,0,"98053",47.6894,-122.016,2520,5436
"2937300050","20150227T000000",988990,4,4.75,4150,6303,"3",0,0,3,9,4150,0,2014,0,"98052",47.7047,-122.123,3570,6285
"9521100029","20140716T000000",716000,3,3,1660,1849,"3",0,0,3,9,1660,0,2013,0,"98103",47.6649,-122.353,1660,3300
"0832700170","20150421T000000",319000,2,1.5,1090,847,"3",0,0,3,8,1090,0,2009,0,"98133",47.7235,-122.352,1090,1118
"6817750440","20141014T000000",300000,4,2.5,1914,3272,"2",0,0,3,8,1914,0,2009,0,"98055",47.4297,-122.189,1714,3250
"0123059127","20140502T000000",625000,4,3.25,2730,54014,"1",0,0,3,9,1560,1170,2007,0,"98059",47.5133,-122.11,2730,111274
"3630200430","20140514T000000",773000,3,2.75,2470,3600,"2",0,0,3,9,2470,0,2007,0,"98029",47.5406,-121.994,2570,3600
"3448740430","20140925T000000",392000,5,2.5,2340,5670,"2",0,0,3,7,2340,0,2009,0,"98059",47.4913,-122.152,2190,4869
"1438000190","20140911T000000",549995,4,3.5,2660,5690,"2",0,0,3,8,1920,740,2014,0,"98059",47.4775,-122.122,2970,5690
"7853320250","20140920T000000",480000,3,2.5,2410,4656,"2",0,0,3,7,2410,0,2009,0,"98065",47.5203,-121.874,2410,4840
"0100300280","20141020T000000",355000,3,2.25,1430,4777,"2",0,0,3,7,1430,0,2010,0,"98059",47.4867,-122.152,1639,3854
"8862500280","20141230T000000",208400,2,2.5,1570,1268,"3",0,0,3,7,1570,0,2007,0,"98106",47.534,-122.365,1570,1300
"1042700080","20140822T000000",831548,5,2.75,3010,4919,"2",0,0,3,9,3010,0,2014,0,"98074",47.6067,-122.052,3230,5415
"4051150080","20141117T000000",279500,4,2.5,1613,4338,"2",0,0,3,7,1613,0,2009,0,"98042",47.3859,-122.162,1427,4341
"5592200010","20150227T000000",445000,3,2.5,2380,5269,"2",0,0,3,8,2380,0,2008,0,"98056",47.5066,-122.192,2150,7600
"7787920080","20140616T000000",492500,5,2.5,2570,9962,"2",0,0,3,8,2570,0,2006,0,"98019",47.7275,-121.957,2890,9075
"3448740190","20140709T000000",435000,4,2.5,2550,5200,"2",0,0,3,7,2550,0,2009,0,"98059",47.4919,-122.153,2550,4660
"8822900122","20150512T000000",325000,3,2.25,1330,969,"3",0,0,3,7,1330,0,2007,0,"98125",47.7177,-122.292,1310,1941
"4083300098","20141117T000000",453000,2,1.5,1160,1269,"2",0,0,3,7,970,190,2005,0,"98103",47.6608,-122.335,1700,3150
"1438000170","20140822T000000",612995,5,3.5,3240,6919,"2",0,0,3,8,2760,480,2014,0,"98059",47.4779,-122.122,2970,5690
"7853360480","20140904T000000",540000,4,2.5,2710,9248,"2",0,0,3,7,2710,0,2011,0,"98065",47.5164,-121.875,2710,5000
"0522059130","20150429T000000",465000,3,1,1150,18200,"1",0,0,5,7,1150,0,1959,0,"98058",47.4262,-122.187,1714,18200
"4385700185","20140812T000000",799950,3,2.25,1860,1386,"3",0,0,3,9,1860,0,2014,0,"98112",47.6368,-122.279,1680,3080
"2768301476","20141124T000000",495000,3,2.25,1280,1517,"2",0,0,3,8,1080,200,2008,0,"98107",47.6651,-122.368,1280,1681
"1862400541","20150228T000000",579950,3,2.5,1810,1585,"3",0,0,3,7,1810,0,2014,0,"98117",47.6957,-122.376,1560,1586
"8562780280","20150220T000000",331000,2,2.25,1240,720,"2",0,0,3,7,1150,90,2008,0,"98027",47.5322,-122.072,1260,810
"9528101061","20140825T000000",580000,4,3.5,1460,951,"3",0,0,3,8,1460,0,2008,0,"98115",47.6821,-122.326,1430,1282
"6056110460","20150414T000000",669000,2,2.5,1640,1953,"2",0,0,3,10,1640,0,2014,0,"98118",47.5639,-122.292,1820,2653
"2154970020","20140703T000000",2.35196e+006,4,4.25,5010,19412,"2",0,1,3,11,4000,1010,2014,0,"98040",47.5455,-122.211,3820,17064
"5694500497","20150116T000000",539900,3,3.25,1300,1325,"2",0,0,3,8,1080,220,2005,0,"98103",47.6584,-122.346,1290,1323
"7708200670","20140723T000000",490000,4,2.5,2510,4349,"2",0,0,3,8,2510,0,2010,0,"98059",47.4927,-122.147,2510,4314
"8562770050","20140527T000000",627000,3,3.5,2710,3475,"2",0,0,3,8,1650,1060,2005,0,"98027",47.5359,-122.072,2440,2867
"1441000470","20140728T000000",458000,4,3.5,3217,4000,"2",0,0,3,8,2587,630,2008,0,"98055",47.4483,-122.203,2996,5418
"6056100293","20141110T000000",440000,3,2.5,1650,4929,"2",0,0,3,7,1520,130,2007,0,"98108",47.5634,-122.298,1520,2287
"6600000050","20150310T000000",1.698e+006,4,3.5,3950,6240,"2",0,0,3,11,3950,0,2015,0,"98112",47.6221,-122.29,2040,6240
"1732800199","20150511T000000",935000,2,2.5,1680,977,"3",0,0,3,9,1680,0,2009,0,"98119",47.632,-122.361,1680,977
"7853360470","20150417T000000",641000,5,3.5,3420,6403,"2",0,2,3,8,2700,720,2013,0,"98065",47.5162,-121.874,2710,6038
"3438501583","20140911T000000",452000,3,2.75,2300,5090,"2",0,0,3,8,1700,600,2007,0,"98106",47.545,-122.36,1530,9100
"7853370250","20141223T000000",625000,4,2.75,3010,6854,"2",0,2,3,9,2570,440,2012,0,"98065",47.5171,-121.876,1830,2952
"2387600010","20150303T000000",1.35e+006,4,3.5,4680,12495,"2",0,0,3,10,3040,1640,2008,0,"98033",47.6984,-122.206,3240,10749
"8946780080","20140908T000000",834950,5,3.5,3630,4911,"2",0,0,3,9,2790,840,2014,0,"98034",47.718,-122.156,3600,4992
"9402800005","20141028T000000",1.5e+006,3,3.5,3530,3610,"2",0,0,3,10,2370,1160,2008,0,"98103",47.6857,-122.339,1780,3610
"5422950080","20140825T000000",305000,4,2.5,2280,3800,"2",0,0,3,7,2280,0,2006,0,"98038",47.3586,-122.036,2630,4045
"2826079027","20141112T000000",659000,3,2.5,3090,384634,"2",0,0,3,8,3090,0,2007,0,"98019",47.7072,-121.927,2200,292645
"6003000851","20140522T000000",353000,1,1,550,1279,"2",0,0,3,7,550,0,2008,0,"98122",47.616,-122.314,1460,1385
"7394400080","20150304T000000",535000,4,3.25,2840,4000,"2",0,3,3,9,2330,510,2014,0,"98108",47.5529,-122.293,2160,4867
"1238501184","20140708T000000",999000,4,2.5,3130,10849,"2",0,0,3,10,3130,0,2013,0,"98033",47.6828,-122.186,2470,9131
"0263000009","20150129T000000",375000,3,2.5,1440,1102,"3",0,0,3,8,1440,0,2009,0,"98103",47.6995,-122.346,1440,1434
"5101408889","20140616T000000",685000,4,3.5,2840,4637,"3",0,0,3,8,2840,0,2008,0,"98125",47.7033,-122.321,1730,5279
"7299601410","20140808T000000",333000,4,2.5,2623,7184,"2",0,0,3,8,2623,0,2012,0,"98092",47.259,-122.202,2010,4939
"9266700190","20150511T000000",245000,1,1,390,2000,"1",0,0,4,6,390,0,1920,0,"98103",47.6938,-122.347,1340,5100
"2424059174","20150508T000000",1.99995e+006,4,3.25,5640,35006,"2",0,2,3,11,4900,740,2015,0,"98006",47.5491,-122.104,4920,35033
"8562780290","20141015T000000",329950,2,2.25,1260,1032,"2",0,0,3,7,1170,90,2008,0,"98027",47.5323,-122.072,1240,809
"5100400244","20150420T000000",403000,2,1,894,1552,"2",0,0,3,7,894,0,2011,0,"98115",47.6911,-122.313,1131,1992
"3744000130","20141111T000000",559630,4,2.5,3370,4934,"2",0,0,3,9,3370,0,2014,0,"98038",47.3562,-122.022,2980,5046
"0993001976","20140818T000000",344000,3,2.25,1250,871,"3",0,0,3,8,1250,0,2007,0,"98103",47.6907,-122.343,1250,1158
"0525049174","20150402T000000",435000,3,1.5,1180,1231,"3",0,0,3,7,1180,0,2008,0,"98115",47.6845,-122.315,1280,3360
"5393600562","20140522T000000",430000,2,2.5,1520,1588,"2",0,0,3,8,1240,280,2007,0,"98144",47.5825,-122.313,1660,6000
"4187000190","20141117T000000",417000,3,2.5,2000,4500,"2",0,0,3,7,2000,0,2010,0,"98059",47.4937,-122.149,2230,4501
"2862500190","20150409T000000",895950,5,2.75,3180,9255,"2",0,0,3,9,3180,0,2014,0,"98074",47.6232,-122.023,3180,7782
"5045700470","20150319T000000",563950,4,2.75,3050,4750,"2",0,0,3,8,3050,0,2014,0,"98059",47.4857,-122.153,2730,5480
"2924079034","20140925T000000",332220,3,1.5,2580,47480,"1",0,0,3,7,1360,1220,1953,0,"98024",47.5333,-121.933,1760,48181
"8835770170","20140822T000000",1.488e+006,5,6,6880,279968,"2",0,3,3,12,4070,2810,2007,0,"98045",47.4624,-121.779,4690,256803
"3630200480","20140612T000000",680000,3,2.5,2570,3600,"2.5",0,0,3,9,2570,0,2007,0,"98027",47.5412,-121.994,2570,3600
"8562790080","20150209T000000",825750,4,3.5,2950,3737,"2",0,0,3,10,2270,680,2012,0,"98027",47.5313,-122.074,2580,3581
"8165500780","20141209T000000",338000,3,2.5,1690,1760,"2",0,0,3,8,1410,280,2014,0,"98106",47.5387,-122.367,1740,1760
"1442870050","20140718T000000",535365,4,2.75,2790,6969,"2",0,0,3,8,2790,0,2012,0,"98045",47.4836,-121.769,2620,6307
"1704900303","20141211T000000",608000,3,2.25,1720,5234,"2",0,0,3,9,1240,480,2011,0,"98118",47.5547,-122.278,1720,5825
"6132600655","20141016T000000",930000,3,2.25,2890,5000,"3",0,0,3,9,2890,0,2014,0,"98117",47.6983,-122.389,2020,5000
"3421069049","20141021T000000",565000,2,1.75,1130,276170,"1",0,0,3,8,1130,0,2006,0,"98022",47.2673,-122.027,2092,217800
"7169500130","20141219T000000",495000,2,2.25,1460,1623,"2",0,0,3,8,1260,200,2005,0,"98115",47.6764,-122.301,1460,1137
"8732900840","20140722T000000",667000,3,2.5,2510,3819,"2",0,0,3,8,2510,0,2007,0,"98052",47.6987,-122.096,2520,3990
"5379803372","20141112T000000",495000,4,2.5,3390,7870,"2",0,0,3,8,3390,0,2014,0,"98188",47.4536,-122.274,1960,10069
"2937300430","20140929T000000",928990,4,2.5,3570,6054,"2",0,0,3,9,3570,0,2014,0,"98052",47.7053,-122.126,3600,6050
"5422950020","20140630T000000",345000,4,2.5,2280,5000,"2",0,0,3,7,2280,0,2006,0,"98038",47.3593,-122.037,2910,5000
"3797001702","20141216T000000",1.065e+006,5,3.5,2920,3000,"2",0,0,3,9,2260,660,2014,0,"98103",47.6846,-122.349,1580,4000
"1438000130","20140703T000000",519995,4,3,2590,6160,"2",0,0,3,8,2590,0,2014,0,"98059",47.4784,-122.122,2670,5600
"1853080130","20141105T000000",924000,5,2.75,3210,8001,"2",0,0,3,9,3210,0,2014,0,"98074",47.5935,-122.061,3190,6624
"0741500010","20150424T000000",295000,3,2,1230,3405,"1",0,0,3,7,1230,0,2010,0,"98058",47.438,-122.179,1440,4066
"3123089027","20140721T000000",472000,3,2.5,3800,104979,"2",0,0,3,8,3210,590,2005,0,"98045",47.4304,-121.841,2040,109771
"3630080190","20140801T000000",405000,3,2.5,1500,2314,"2",0,0,3,7,1500,0,2005,0,"98029",47.5537,-121.998,1440,2170
"3782760080","20140718T000000",410000,4,2.25,2510,4090,"2",0,0,3,8,1840,670,2012,0,"98019",47.7345,-121.967,2070,4090
"8024200684","20141125T000000",419500,3,1.5,1400,1091,"3",0,0,3,8,1400,0,2007,0,"98115",47.6989,-122.317,1270,1413
"0982850020","20140903T000000",382000,3,2.25,1450,4667,"2",0,0,3,7,1450,0,2009,0,"98028",47.7611,-122.233,1490,4667
"5649600462","20150224T000000",370000,2,2.5,1390,1821,"2",0,0,3,7,1180,210,2007,0,"98118",47.5537,-122.282,1350,1821
"3449820430","20141006T000000",553000,3,2.75,3160,9072,"2",0,0,3,9,3160,0,2005,0,"98056",47.5147,-122.177,3160,9072
"9533100285","20140630T000000",2.065e+006,4,3.75,4350,7965,"2",0,0,3,10,4350,0,2013,0,"98004",47.6289,-122.205,2190,8557
"0923059259","20150401T000000",455950,4,2.5,2720,5771,"2",0,0,3,8,2720,0,2015,0,"98056",47.4917,-122.17,1940,4184
"6431000748","20141027T000000",331000,3,3.25,1290,1153,"3",0,0,3,7,1290,0,2008,0,"98103",47.6904,-122.346,1290,1200
"3753000010","20140507T000000",417250,3,2.25,1606,1452,"3",0,0,3,8,1606,0,2009,0,"98125",47.7175,-122.284,1516,1939
"6169901185","20140520T000000",490000,5,3.5,4460,2975,"3",0,2,3,10,3280,1180,2015,0,"98119",47.6313,-122.37,2490,4231
"2309710150","20140804T000000",325000,4,3.25,2800,5291,"2",0,0,3,7,2800,0,2011,0,"98022",47.1937,-121.977,2380,5291
"1773600264","20150223T000000",705000,5,3.5,3250,4800,"2",0,0,3,9,2410,840,2010,0,"98106",47.5618,-122.362,1330,4920
"6061500100","20140717T000000",1.17466e+006,6,3.5,4310,7760,"2",0,0,3,10,3260,1050,2013,0,"98059",47.5297,-122.155,4620,10217
"1282300995","20150222T000000",365000,3,2.25,1310,915,"2",0,0,3,7,1060,250,2007,0,"98144",47.5738,-122.293,1500,1215
"0597000593","20141117T000000",403000,2,1.5,1240,1101,"2",0,0,3,8,1080,160,2009,0,"98144",47.5758,-122.309,1530,1209
"7853321110","20140813T000000",409000,3,2.5,1950,7263,"2",0,0,3,7,1950,0,2007,0,"98065",47.5194,-121.869,2190,5900
"3278612450","20150407T000000",391000,3,2.5,1800,1120,"2",0,0,3,8,1800,0,2011,0,"98126",47.5436,-122.369,1800,2380
"1438000120","20140616T000000",542525,4,2.5,2650,5600,"2",0,0,3,8,2650,0,2014,0,"98059",47.4786,-122.122,2650,5600
"9521100301","20140507T000000",339950,2,1,820,681,"3",0,0,3,8,820,0,2006,0,"98103",47.6619,-122.352,820,1156
"1442870040","20140819T000000",499990,4,2.75,2620,7001,"2",0,0,3,8,2620,0,2012,0,"98045",47.4838,-121.769,2620,6543
"0644000115","20140923T000000",1.765e+006,4,3.25,3980,10249,"2",0,0,3,10,3980,0,2011,0,"98004",47.5873,-122.196,2450,10912
"6372000297","20150323T000000",608000,3,3.5,1660,2298,"2",0,0,3,8,1260,400,2009,0,"98116",47.5809,-122.403,1500,2198
"6600060150","20150312T000000",392000,4,2.5,2130,4028,"2",0,0,3,8,2130,0,2014,0,"98146",47.5108,-122.363,1830,7817
"0774101755","20150417T000000",320000,3,1.75,1790,66250,"1.5",0,0,3,7,1790,0,2003,0,"98014",47.7179,-121.403,1440,59346
"2895800750","20150417T000000",274800,3,1.75,1410,1988,"2",0,0,3,8,1410,0,2014,0,"98106",47.5171,-122.347,1410,1899
"2424039029","20150427T000000",325000,3,2.25,1330,1198,"2",0,0,3,8,1080,250,2007,0,"98106",47.555,-122.362,1260,1062
"3448740360","20150429T000000",418500,4,2.5,2190,4866,"2",0,0,3,7,2190,0,2009,0,"98059",47.4907,-122.152,2190,5670
"3832050580","20140502T000000",300000,3,2.5,2540,5050,"2",0,0,3,7,2540,0,2006,0,"98042",47.3358,-122.055,2280,5050
"3094000210","20150105T000000",269950,3,2.5,2244,4079,"2",0,0,3,7,2244,0,2012,0,"98001",47.2606,-122.254,2077,4078
"0321030150","20150506T000000",358000,3,2.5,2026,7611,"2",0,0,3,8,2026,0,2010,0,"98042",47.3733,-122.162,2270,7611
"7694200090","20150504T000000",350000,3,2.5,1730,4086,"2",0,0,3,8,1730,0,2013,0,"98146",47.5016,-122.341,2030,4086
"3299710110","20140528T000000",782000,4,3.5,3910,8095,"2",0,0,3,9,3130,780,2007,0,"98029",47.5588,-122.036,3770,7021
"3879900754","20140915T000000",779000,3,2.5,1580,1487,"3",0,1,3,9,1580,0,2009,0,"98119",47.6276,-122.359,1610,1297
"8732900300","20141217T000000",685000,4,2.5,2510,3479,"2",0,0,3,8,2510,0,2007,0,"98052",47.6981,-122.099,2540,4171
"6021503698","20140529T000000",305000,2,2.25,1000,905,"3",0,0,3,8,1000,0,2006,0,"98117",47.6842,-122.387,980,1023
"3333000745","20150417T000000",350000,4,2.5,1660,2500,"2",0,0,3,7,1660,0,2007,0,"98118",47.5437,-122.283,1030,5000
"3630220220","20140923T000000",775000,4,3.5,3060,4573,"2",0,0,3,9,2410,650,2012,0,"98029",47.5522,-122.001,3170,3634
"9478500180","20140828T000000",317750,3,2.5,1980,4500,"2",0,0,3,7,1980,0,2012,0,"98042",47.3682,-122.117,1980,4500
"2771602427","20140508T000000",438000,2,1,980,1179,"2",0,0,3,8,980,0,2010,0,"98119",47.6381,-122.375,1190,1600
"1498301168","20140528T000000",325000,2,2.5,1050,1609,"2",0,0,3,7,1050,0,2005,0,"98144",47.5854,-122.313,1120,1693
"8562790580","20150428T000000",830000,4,3.25,3080,4287,"2",0,0,3,10,2230,850,2012,0,"98027",47.5313,-122.076,2250,2520
"2325400040","20140922T000000",353000,3,2.25,1900,3800,"2",0,0,3,7,1900,0,2006,0,"98059",47.4866,-122.16,1950,3800
"5045700330","20140725T000000",460000,4,2.5,2200,6400,"2",0,0,3,8,2200,0,2010,0,"98059",47.4856,-122.156,2600,5870
"3126049498","20150316T000000",370000,3,1.5,1360,1167,"3",0,0,3,8,1360,0,2008,0,"98103",47.6962,-122.349,1360,1167
"9578140360","20140619T000000",330000,3,2.5,2238,7209,"2",0,0,3,8,2238,0,2011,0,"98023",47.2966,-122.353,2456,7212
"3343901408","20150128T000000",569888,4,2.5,2590,6474,"2",0,0,3,8,2590,0,2014,0,"98056",47.5164,-122.19,1960,8679
"7859910110","20140918T000000",353900,3,2.5,2517,3900,"2",0,0,3,8,2517,0,2014,0,"98092",47.3211,-122.182,2390,7108
"7852120180","20150304T000000",695000,4,3.5,3510,9084,"2",0,0,3,10,3510,0,2001,0,"98065",47.5402,-121.875,3690,9568
"9268850180","20140718T000000",288790,3,1.75,1290,1237,"2",0,0,3,7,1060,230,2008,0,"98027",47.54,-122.026,1370,942
"6031400092","20150213T000000",334950,5,3,2230,8642,"1",0,0,3,7,1330,900,2014,0,"98168",47.487,-122.32,2100,11056
"1853080790","20141215T000000",869950,4,2.75,3140,7928,"2",0,0,3,9,3140,0,2013,0,"98074",47.5923,-122.058,3500,7055
"1624049291","20141008T000000",557500,3,3.5,3350,5025,"2",0,2,3,8,2670,680,2014,0,"98144",47.5699,-122.296,2030,5117
"7237450100","20140919T000000",389990,4,2.5,2245,4330,"2",0,0,3,8,2245,0,2014,0,"98038",47.3557,-122.063,2530,4478
"9521100214","20140604T000000",455000,3,1.75,1420,1189,"3",0,0,3,8,1420,0,2006,0,"98103",47.6625,-122.352,1380,1196
"5693501102","20141030T000000",598500,3,3,1560,2091,"3",0,0,3,8,1560,0,2006,0,"98103",47.6604,-122.352,1530,2091
"6891100590","20150302T000000",750000,4,2.75,2810,5497,"2",0,0,3,9,2810,0,2011,0,"98052",47.7081,-122.116,2990,5842
"2254501095","20141113T000000",729999,2,2.25,1630,1686,"2",0,0,3,10,1330,300,2014,0,"98122",47.6113,-122.314,1570,2580
"9478550110","20150303T000000",299950,3,2.5,1740,4497,"2",0,0,3,7,1740,0,2012,0,"98042",47.3697,-122.117,1950,4486
"0993001961","20140709T000000",374950,3,2.25,1390,1484,"3",0,0,3,8,1390,0,2007,0,"98103",47.6912,-122.343,1250,1087
"9274200028","20150219T000000",386950,3,2.5,1070,1089,"2",0,0,3,7,900,170,2009,0,"98116",47.5902,-122.387,1450,1437
"7708200180","20140710T000000",535000,5,3.25,2850,4551,"2",0,0,3,8,2370,480,2006,0,"98059",47.4916,-122.144,2850,4849
"8691430330","20140831T000000",890000,5,3.25,4100,7578,"2",0,2,3,10,4100,0,2011,0,"98075",47.5955,-121.974,3710,8156
"8924100308","20150203T000000",1.05e+006,4,2.5,3260,5974,"2",0,1,3,9,2820,440,2007,0,"98115",47.6772,-122.267,2260,6780
"1070000180","20141015T000000",1.10746e+006,4,3.5,3660,4760,"2",0,0,3,9,2840,820,2014,0,"98199",47.6482,-122.409,3210,4640
